"","stop_id","intersection","GEOID","coords.x1","coords.x2","optional"
"1119",4287,122,"53033032324",-122.118485887776,47.6924768386022,TRUE
"1120",4288,122,"53033032324",-122.11807303311,47.6895762137426,TRUE
"1121",4289,122,"53033032324",-122.118081432475,47.6874525448485,TRUE
"1122",4290,122,"53033032324",-122.118945404993,47.6854450782947,TRUE
"1123",4291,122,"53033032324",-122.119256204121,47.6829089099908,TRUE
"1124",4292,122,"53033032324",-122.119277002665,47.6816164337543,TRUE
"1125",4293,122,"53033032324",-122.119261618287,47.6801743856876,TRUE
"1126",4294,163,"53033032331",-122.119290706958,47.6769200101073,TRUE
"1127",4295,163,"53033032331",-122.119725088742,47.676755255767,TRUE
"1128",4296,382,"53033032330",-122.12284737798,47.678567158181,TRUE
"1129",4297,41,"53033024800",-122.118802297133,47.5718260412155,TRUE
"1130",4298,258,"53033032219",-122.048656414736,47.555651223662,TRUE
"1131",4299,41,"53033024800",-122.122567883289,47.5723827827143,TRUE
"1132",4300,41,"53033024800",-122.12646777014,47.5729600824243,TRUE
"1133",4301,41,"53033024800",-122.131795409108,47.5713203205402,TRUE
"1134",4302,41,"53033024800",-122.136329083751,47.5703463621197,TRUE
"1135",4303,41,"53033024800",-122.13839075476,47.5714559389288,TRUE
"1136",4304,41,"53033024800",-122.140085091826,47.5714863819369,TRUE
"1137",4305,41,"53033024800",-122.140995628626,47.5757998702905,TRUE
"1138",4306,41,"53033024800",-122.142024374445,47.5748146654676,TRUE
"1139",4307,41,"53033024800",-122.143703426254,47.5735891724556,TRUE
"1140",4308,41,"53033024800",-122.145559786975,47.5726500544968,TRUE
"1141",4309,317,"53033024701",-122.180154136838,47.5668818342678,TRUE
"1142",4310,409,"53033032601",-121.857799678435,47.5604974767078,TRUE
"1143",4311,409,"53033032601",-121.865281052871,47.5625436934344,TRUE
"1144",4312,183,"53033032603",-121.876931098047,47.5680135096795,TRUE
"1145",4313,183,"53033032603",-121.865220671218,47.5623583516412,TRUE
"1146",4314,183,"53033032603",-121.857324548446,47.5602295030399,TRUE
"1147",4315,454,"53033023404",-122.081763590437,47.556998419069,TRUE
"1148",4316,396,"53033032103",-122.062273243444,47.5419036457806,TRUE
"1149",4317,454,"53033023404",-122.085729557034,47.5588760116796,TRUE
"1150",4318,396,"53033032103",-122.062240900821,47.5422491933817,TRUE
"1151",4319,396,"53033032103",-122.06221790968,47.5424761922934,TRUE
"1152",4320,454,"53033023404",-122.089394691335,47.5618727290663,TRUE
"1153",4321,454,"53033023404",-122.09586643083,47.5641513645953,TRUE
"1154",4322,454,"53033023404",-122.09779661426,47.5658984144091,TRUE
"1155",4323,460,"53033030313",-122.317296216972,47.2906131430265,TRUE
"1156",4324,301,"53033030304",-122.32236133984,47.2890316235561,TRUE
"1157",4325,301,"53033030304",-122.322345226149,47.289031835719,TRUE
"1158",4326,301,"53033030304",-122.321720672713,47.2893183681227,TRUE
"1159",4327,301,"53033030304",-122.318193795792,47.2894368441734,TRUE
"1160",4328,460,"53033030313",-122.313411503775,47.2953262287709,TRUE
"1161",4329,460,"53033030313",-122.313605489278,47.293064302827,TRUE
"1162",4330,301,"53033030304",-122.322521662522,47.2820585787142,TRUE
"1163",4331,460,"53033030313",-122.313407063212,47.2938862017091,TRUE
"1164",4332,302,"53033030305",-122.367266068713,47.3152672704913,TRUE
"1165",4333,302,"53033030305",-122.372128114642,47.3152486876572,TRUE
"1166",4334,307,"53033030311",-122.374240346131,47.3139980967548,TRUE
"1167",4335,379,"53033031708",-122.139230954441,47.358897988225,TRUE
"1168",4336,379,"53033031708",-122.139012989697,47.3584105287325,TRUE
"1169",4337,317,"53033024701",-122.181053167147,47.5654590961813,TRUE
"1170",4338,317,"53033024701",-122.181063282146,47.5625624202845,TRUE
"1171",4339,317,"53033024701",-122.180763578455,47.5595899015278,TRUE
"1172",4340,317,"53033024701",-122.180005413622,47.5562734950569,TRUE
"1173",4341,317,"53033024701",-122.179103115036,47.5533316911289,TRUE
"1174",4342,317,"53033024701",-122.179246040688,47.5516524975634,TRUE
"1175",4343,317,"53033024701",-122.179128822438,47.5510344877969,TRUE
"1176",4344,333,"53033024704",-122.178654224174,47.5497511339705,TRUE
"1177",4345,333,"53033024704",-122.175218661129,47.5497045546224,TRUE
"1178",4346,333,"53033024704",-122.175805848226,47.5493880590299,TRUE
"1179",4347,318,"53033025001",-122.169964652774,47.5487097334251,TRUE
"1180",4348,228,"53033023902",-122.189544847266,47.5811869314621,TRUE
"1181",4349,228,"53033023902",-122.189536300662,47.5828812638519,TRUE
"1182",4350,228,"53033023902",-122.188818301401,47.5837883495587,TRUE
"1183",4351,454,"53033023404",-122.099937489213,47.5683074393486,TRUE
"1184",4352,339,"53033032220",-122.01947934678,47.5464557332111,TRUE
"1185",4353,454,"53033023404",-122.098364857518,47.5672772819414,TRUE
"1186",4354,41,"53033024800",-122.111931034636,47.570187377305,TRUE
"1187",4355,333,"53033024704",-122.17569260426,47.5454646279549,TRUE
"1188",4356,333,"53033024704",-122.175643547941,47.5474901071866,TRUE
"1189",4357,318,"53033025001",-122.170646968726,47.5489429948275,TRUE
"1190",4358,317,"53033024701",-122.176081073194,47.5498528517639,TRUE
"1191",4359,317,"53033024701",-122.178487617622,47.5498863627625,TRUE
"1192",4360,317,"53033024701",-122.178988968852,47.5520487313957,TRUE
"1193",4361,317,"53033024701",-122.178884305387,47.5531711378584,TRUE
"1194",4362,317,"53033024701",-122.179867233578,47.5564122275665,TRUE
"1195",4363,317,"53033024701",-122.180559429892,47.5596841751459,TRUE
"1196",4364,414,"53033031704",-122.122858954229,47.3580206610002,TRUE
"1197",4365,379,"53033031708",-122.141849385237,47.3604953402094,TRUE
"1198",4366,372,"53033031710",-122.112899115043,47.3581314447075,TRUE
"1199",4367,379,"53033031708",-122.144111781825,47.3623714910507,TRUE
"1200",4368,372,"53033031710",-122.110577577811,47.3582401824745,TRUE
"1201",4369,379,"53033031708",-122.144113084761,47.3637111571498,TRUE
"1202",4370,416,"53033032005",-122.106067149813,47.3589350260552,TRUE
"1203",4371,379,"53033031708",-122.144106902653,47.3652351641357,TRUE
"1204",4372,416,"53033032005",-122.101895657821,47.3629602583558,TRUE
"1205",4373,379,"53033031708",-122.146277439882,47.3661740675506,TRUE
"1206",4374,372,"53033031710",-122.116174171587,47.3582383391812,TRUE
"1207",4375,230,"53033024302",-122.248444083867,47.5856987412535,TRUE
"1208",4376,230,"53033024302",-122.248917647212,47.5841855954986,TRUE
"1209",4377,230,"53033024302",-122.248503979591,47.5819385019227,TRUE
"1210",4378,228,"53033023902",-122.189519780109,47.5833360706726,TRUE
"1211",4379,228,"53033023902",-122.189542750803,47.580950877412,TRUE
"1212",4380,228,"53033023902",-122.191478984884,47.5801430338607,TRUE
"1213",4381,228,"53033023902",-122.193787527253,47.5804038906871,TRUE
"1214",4382,228,"53033023902",-122.196462802327,47.5810504812065,TRUE
"1215",4383,228,"53033023902",-122.19646490151,47.5840715049017,TRUE
"1216",4384,228,"53033023902",-122.196476424498,47.5859046152986,TRUE
"1217",4385,228,"53033023902",-122.196459170401,47.5877221673963,TRUE
"1218",4386,228,"53033023902",-122.196453094209,47.5901214211022,TRUE
"1219",4387,264,"53033023801",-122.196583346012,47.5950950756349,TRUE
"1220",4388,67,"53033023401",-122.142659341173,47.5860477261376,TRUE
"1221",4389,67,"53033023401",-122.143750897313,47.5854579875996,TRUE
"1222",4390,67,"53033023401",-122.143143960961,47.5854965105216,TRUE
"1223",4391,67,"53033023401",-122.14285181887,47.585643823624,TRUE
"1224",4392,317,"53033024701",-122.180860299993,47.5625456330435,TRUE
"1225",4393,317,"53033024701",-122.180880906306,47.5655340729089,TRUE
"1226",4394,317,"53033024701",-122.179373558464,47.5667761921503,TRUE
"1227",4395,264,"53033023801",-122.200419462349,47.6013255753982,TRUE
"1228",4396,172,"53033023901",-122.19986351996,47.5999152287445,TRUE
"1229",4397,172,"53033023901",-122.19911170988,47.5983002161984,TRUE
"1230",4398,172,"53033023901",-122.198458202212,47.5967221323227,TRUE
"1231",4399,172,"53033023901",-122.196653667977,47.5926728425166,TRUE
"1232",4400,228,"53033023902",-122.196456636304,47.591030599639,TRUE
"1233",4401,172,"53033023901",-122.19665522883,47.589637243022,TRUE
"1234",4402,172,"53033023901",-122.19665838655,47.5875911836084,TRUE
"1235",4403,172,"53033023901",-122.196683792779,47.5854661642973,TRUE
"1236",4404,172,"53033023901",-122.196665761787,47.5840038396038,TRUE
"1237",4405,228,"53033023902",-122.196665804221,47.5810650477402,TRUE
"1238",4406,230,"53033024302",-122.248431479063,47.5803147958774,TRUE
"1239",4407,230,"53033024302",-122.247840921862,47.5799075593351,TRUE
"1240",4408,230,"53033024302",-122.245390081502,47.5779961660334,TRUE
"1241",4409,230,"53033024302",-122.244854019522,47.5775046083477,TRUE
"1242",4410,230,"53033024302",-122.240542119938,47.5753913594575,TRUE
"1243",4411,314,"53033024500",-122.239175539313,47.5744518710468,TRUE
"1244",4412,314,"53033024500",-122.23764380103,47.5732459699364,TRUE
"1245",4413,314,"53033024500",-122.235097853063,47.5725921718087,TRUE
"1246",4414,314,"53033024500",-122.23037764071,47.5704822094486,TRUE
"1247",4415,314,"53033024500",-122.229692890079,47.5689702134811,TRUE
"1248",4416,314,"53033024500",-122.207312133601,47.5778643175611,TRUE
"1249",4417,314,"53033024500",-122.207312133601,47.5778643175611,TRUE
"1250",4418,313,"53033024400",-122.214931244286,47.5782082477924,TRUE
"1251",4419,313,"53033024400",-122.219589203355,47.574629544919,TRUE
"1252",4420,67,"53033023401",-122.150233640249,47.5823511269482,TRUE
"1253",4421,67,"53033023401",-122.150261400801,47.5824873517512,TRUE
"1254",4422,67,"53033023401",-122.142658162313,47.5860008534262,TRUE
"1255",4423,92,"53033023604",-122.152098284656,47.5991699555138,TRUE
"1256",4424,67,"53033023401",-122.146124618523,47.5902333082566,TRUE
